84	1750	1798
85	1739	1896
86	1818	1825
137	5043	5853
138	5278	6117
139	6069	6081
140	5389	5987
141	5401	5857
143	5548	5833
144	5487	5900
711	1696	1706
844	1091	1207
956	14338	15467
962	15063	15128
965	13468	14058
966	14637	15379
968	13303	15184
972	14873	15160
976	1769	1861
981	1607	1837
1000	3076	3352
1003	3497	3565
1005	2806	3423
1006	3207	3391
1008	3282	3450
1027	9370	9731
1028	9007	10251
1030	8116	10174
1031	8748	9804
1032	8407	10068
1033	9440	9733
1034	8367	9749
1035	9251	9731
1171	10571	10675
1172	10785	11101
1201	15036	15366
1206	13887	14607
1208	15211	15736
1209	13860	15475
1210	14796	15531
1212	14541	15823
1243	3175	3589
1245	3368	3599
1246	3449	3598
1250	3546	3680
1251	3442	3548
1270	4244	4540
1272	4112	4534
1274	4196	4509
1275	3750	4497
1276	4163	4518
1277	4125	4491
1278	4195	4528
1324	2469	2553
1325	2531	2547
1326	2485	2532
1328	2146	2561
1329	1995	2560
1330	2526	2576
1332	2456	2517
1366	12784	12993
1367	13168	13176
1432	5146	5534
1433	5197	5598
1436	5099	5502
1437	4955	5495
1438	5185	5553
1439	5026	5522
1451	9007	9249
1580	13764	14771
1604	16989	17591
1605	16904	18101
1606	16797	17085
1607	16250	17172
1609	15971	17888
1610	15799	17527
1611	17551	18118
1612	17842	18245
1613	16692	17417
1614	17745	18158
1615	17265	18021
1616	16400	18205
1617	16412	18887
1619	18002	18223
1620	17534	17730
1687	12273	45191
2170	12561	14337
2171	10343	13510
2172	11000	16167
2173	11042	13780
2174	11144	15464
2175	12552	14552
2176	12059	13915
2177	11210	15912
2178	11600	12858
2179	11352	12479
2180	11527	11982
2181	10647	12557
2183	9537	11233
2184	9972	12039
2185	10276	12266
2186	10217	13873
2187	10148	12418
2197	11161	21428
2246	4957	5011
2252	13829	14204
2253	12512	13085
2255	12741	12851
2257	12744	16846
2259	13226	15489
2260	11969	12370
2261	13015	13974
2262	12660	13917
2264	12861	13658
2296	2976	4045
2297	3661	4079
2298	2728	3729
2299	3096	3920
2300	3065	4050
2301	2226	4040
2302	3032	4099
2303	3826	3966
2304	3491	3984
2323	4838	5591
2324	3936	5607
2325	4496	5454
2326	4168	5498
2327	5376	6017
2328	4875	5648
2329	5069	5386
2330	4785	5546
2331	3981	5935
2341	9289	9463
2386	7885	7925
2388	7434	7463
2389	7336	7860
2392	6896	8321
2396	7497	7692
2399	7847	8684
2400	7235	8013
2402	7836	7907
2403	7503	8013
2413	11729	12522
2416	10359	11265
2417	10429	12567
2419	11303	11784
2420	10821	12871
2421	9760	13144
2422	11484	13654
2423	10130	12446
2424	12718	13147
2425	11514	13408
2426	11228	11882
2428	10216	12587
2429	11397	12006
2430	11925	13016
2518	2432	2540
2539	4002	4288
2546	4287	4293
2566	5029	7631
2567	5908	8082
2568	6435	7538
2569	5759	7049
2570	5854	7899
2571	5979	8402
2572	5321	6993
2573	6060	7632
2574	5498	7486
2629	11593	15741
2630	11289	14537
2631	11170	13168
2632	12887	15127
2633	11472	15149
2634	14877	15866
2635	12021	15540
2636	12000	13726
2637	12536	14233
2638	12242	14372
2640	11286	14651
2641	11721	14098
2643	12570	15383
2644	11186	14523
2646	11128	13918
2656	18552	29255
2657	17101	28255
2658	20227	29531
2659	19028	30270
2660	18686	26306
2661	20056	28575
2662	18171	28249
2663	18403	26949
2664	19910	30276
2665	17920	23408
2666	18419	22552
2669	17332	19344
2670	17490	20272
2671	16513	23610
2791	11626	15442
2792	11413	15636
2794	12872	14740
2795	11386	15254
2796	12893	15462
2797	12931	14377
2798	13839	14286
2799	13586	16568
2801	13233	13492
2802	11777	14020
2803	12143	16057
2804	13231	15485
2805	12930	15349
2806	12460	14673
2807	12732	15097
2808	13738	14821
2818	12191	16646
2819	13687	17502
2820	11473	16855
2821	12099	16128
2822	12731	16493
2823	12338	16395
2826	12841	16860
2827	12571	16414
2828	12734	16806
2829	14083	16777
2830	12726	17035
2831	12632	17580
2832	12335	17013
2833	13961	15686
2834	14151	16322
2835	14038	15605
2836	3533	4211
2838	3892	4403
2839	4324	4338
2844	3905	4645
2851	6546	6875
2860	5868	6432
2886	7027	7531
2887	6945	7639
2889	5949	8019
2890	10228	10312
2904	14331	15073
2910	11971	15246
2944	1835	1990
2946	1765	1935
2947	1624	1941
2949	1698	2018
2950	1537	1896
2951	1478	1959
2952	1508	1856
2954	2152	2174
2964	1938	2068
2968	2124	2140
2971	2376	3350
2972	2280	3130
2973	2330	3235
2974	2460	3223
2975	2594	2999
2976	2541	3054
2977	2581	2941
2978	2381	3039
2979	2436	3129
2981	3204	3382
2983	3117	3500
2986	3157	3551
3034	15468	16614
3035	14831	16395
3036	14991	18585
3037	15353	17871
3038	15648	17205
3039	14756	16708
3040	15687	18755
3041	15191	18263
3042	15954	17124
3043	14956	17785
3044	15205	20404
3046	17305	18940
3047	14943	17650
3048	15675	17776
3049	15638	18016
3050	15041	16868
3051	14269	17348
3060	10079	10962
3061	17836	23027
3062	19815	21368
3063	17995	24210
3064	17480	23510
3065	18626	28450
3066	17786	26142
3067	18555	23150
3068	18963	23166
3069	18218	23662
3070	15115	18246
3071	14007	18416
3072	15388	82372
3073	14649	88395
3074	15332	83232
3075	15132	79293
3076	16047	83425
3077	16226	80335
3078	14355	80535
3079	2390	3175
3081	1481	1618
3116	6279	6864
3117	6340	6727
3121	7081	7133
3122	6583	7151
3123	5978	6669
3124	7392	7597
3126	7172	7538
3130	7174	7757
3131	7711	8211
3142	13620	16609
3143	13029	19782
3144	12704	16994
3145	13976	17099
3146	12644	17100
3147	14635	16287
3149	13187	17809
3151	13584	19219
3152	14073	19309
3153	14096	19377
3154	14909	19437
3155	14950	17651
3156	15877	17866
3157	14756	19076
3158	14152	16146
3159	12906	19819
3192	4174	4413
3216	5126	5455
3298	3766	4558
3302	4198	4259
3538	1561	1608
3542	1186	1637
3543	1421	1644
3546	1176	1640
3592	1137	1489
3593	1317	1495
3594	1017	1465
3595	1122	1471
3596	1326	1573
3597	1421	1519
3598	1332	1483
3599	1312	1480
3600	1333	1551
3619	1945	2922
3620	2323	2781
3621	2217	2877
3622	2179	2955
3623	2448	2949
3624	2116	2986
3625	2272	2933
3626	2343	2910
3627	2580	2882
3639	4514	4999
3643	4614	4960
3682	11584	13115
3683	11283	13156
3684	11444	14300
3685	11157	12176
3687	11218	13070
3688	11845	12713
3689	11299	12840
3690	11527	12558
3692	10474	12282
3693	10122	11663
3695	10981	11668
3696	11564	11924
3697	10093	12203
3699	10014	12020
3709	15904	21521
3710	16065	22323
3711	16247	20147
3712	15172	21462
3713	15465	22040
3714	15640	22388
3715	16079	20169
3716	17618	20624
3717	15447	24809
3718	16518	23922
3719	15355	22585
3720	19876	20386
3721	16585	22606
3722	15906	24274
3723	15697	20877
3724	15481	21831
3725	15998	20277
3726	16456	20247
3763	11886	11887
3781	6185	7103
3795	12700	14420
3817	10236	10732
3818	10956	11057
3820	11066	12215
3822	11512	11584
3823	11574	11619
3825	10530	11909
3827	11260	12085
3828	10926	12925
3831	10629	11352
3832	10261	11730
3833	11308	12102
3834	11147	11561
3840	15718	27080
3841	13563	27091
3842	12061	24449
3843	11509	28094
3844	14188	56098
3845	13029	19779
3846	13119	17833
3847	13471	19711
3848	15245	18046
3849	15546	17573
3850	13118	17416
3851	15230	17551
3852	17799	18095
3853	11471	15978
3854	14138	17273
3855	12901	16305
3856	12886	16625
3857	13127	17630
3858	16548	18309
3859	12843	15817
3860	12607	15936
3861	13534	16541
3871	17979	28271
3872	18025	28152
3873	18266	27956
3874	19455	28796
3875	18638	30546
3876	19114	27855
3877	18098	29058
3878	18274	30212
3879	17426	28506
3880	18418	28989
3881	19733	29387
3882	17855	26727
3883	18347	30169
3884	19838	27305
3885	18048	26170
3886	19078	26411
3887	19273	26007
3888	19610	26263
3948	3813	3966
3963	5632	5822
3980	6055	6503
3983	6140	6919
3985	6504	6597
3994	7417	7613
4003	4163	4437
4006	8151	9660
4009	7995	8590
4010	8743	9934
4012	8907	9166
4013	8453	10298
4014	9039	9677
4015	6454	9057
4016	6613	8431
4017	7835	9194
4018	7674	9462
4020	7058	9250
4021	7706	8379
4022	7355	8925
4023	6973	9391
4033	15677	19030
4034	14807	19481
4035	15727	20608
4036	13699	19519
4037	14576	20690
4038	14527	19539
4039	17662	21063
4040	13335	17802
4041	15776	21493
4042	14648	19530
4043	14028	19674
4044	13035	20693
4045	14376	19287
4046	14278	19207
4048	12797	19921
4049	18895	20612
4050	14868	18645
4052	1413	1736
4056	1263	1749
4070	3099	3376
4076	3045	3260
4078	4654	6866
4079	4227	5908
4080	4429	6672
4081	4799	6555
4082	5034	6692
4083	5145	6266
4084	5085	6645
4085	4681	6423
4086	4936	6145
4087	8319	11581
4088	9499	12495
4089	7453	11362
4091	11142	11702
4095	10637	11313
4105	6891	10397
4106	6155	10423
4107	6140	10572
4108	6682	9832
4109	6917	10722
4110	5983	10572
4111	6516	9373
4112	6062	10155
4113	7225	9827
4116	16378	16775
4117	15936	17653
4440	11814	12179
4443	12383	12932
4445	11385	11892
4446	11539	12365
4450	10959	11284
4483	4363	5209
4484	3825	5057
4485	3748	5528
4486	3930	5041
4487	3770	4806
4488	4110	5146
4489	4657	5170
4490	4373	4830
4491	3589	5209
4494	8717	9069
4495	7445	8867
4497	8561	8595
4498	7166	8350
4504	8047	8739
4506	8682	8887
4520	9250	10204
4521	11105	11739
4532	8817	9874
4537	1186	1487
4538	1281	1495
4539	1253	1500
4540	1335	1353
4541	1381	1484
4543	1483	1512
4547	1515	1612
4564	926	2494
4565	1429	2584
4566	1732	2780
4567	1999	2378
4568	1894	2473
4569	1981	2589
4570	2297	2504
4571	2032	2454
4572	1464	2480
4573	2897	3055
4574	3076	3097
4576	2963	3098
4582	2462	3243
4583	2535	2741
4584	2949	3117
4591	1371	4032
4592	1260	3951
4593	1405	4303
4594	2176	3603
4595	2168	3921
4596	2597	3787
4597	2462	4359
4598	2660	3847
4599	2621	3764
4600	4036	4664
4601	3829	4366
4602	3788	4259
4609	3524	4150
4610	3737	4518
4611	3773	4268
4617	3926	4221
4686	9742	12349
4858	3994	4111
4863	2467	2497
4885	4425	4587
4890	3061	3197
4891	3236	3293
4898	7037	7106
4901	5809	6270
4902	5774	6319
4905	6008	6087
4906	6601	7615
4907	7437	7707
4908	6444	7483
4909	7159	7508
4910	7429	7468
4927	10572	11413
4929	9586	10791
4932	9507	9819
4933	9524	10303
4934	8974	10188
4936	9891	9995
4937	9413	9918
4938	9916	10456
4939	9242	9896
4940	9341	10392
4941	8696	10743
5005	12756	13017
5007	10744	13261
5008	11748	13689
5012	11733	12612
5013	9709	12096
5015	13493	15770
5016	14517	14658
5017	12162	12816
5018	12972	13675
5019	11743	11833
5020	14171	14393
5021	12059	14303
5022	13229	13508
5085	6927	7372
5087	17299	20864
5088	15839	19433
5089	16076	19179
5090	15897	19912
5094	16464	16746
5095	13951	15664
5096	12247	14379
5097	15019	15727
5098	13924	15864
5099	13504	13722
5100	13080	14857
5103	13420	15995
5128	8771	21869
5131	8825	9363
5141	11538	12289
5143	12880	12926
5147	12002	13245
5150	10705	11187
5152	10718	11680
5154	10951	11978
5155	10740	10901
5156	10179	11831
5167	13673	16110
5168	12873	15519
5169	12905	15224
5170	13847	15921
5171	15341	17923
5172	13204	16234
5173	13059	17029
5174	12428	18420
5175	13163	15196
5176	13376	17725
5177	15410	16656
5178	13370	16457
5179	12957	17697
5180	15414	17360
5181	12732	18923
5182	13812	16462
5183	13029	16513
5184	12901	16740
5189	525	596
5215	3500	3664
5220	3147	3197
5235	8070	8547
5265	10003	10148
5273	1017	1140
5302	17851	27210
5303	18247	20561
5304	16893	21300
5305	18897	24260
5306	18179	23187
5307	20019	24018
5308	17915	20176
5309	18953	27183
5310	17572	23095
5311	18244	25869
5312	17601	22412
5313	19290	23748
5314	19299	24588
5315	19805	23941
5316	17753	22713
5317	18145	22630
5318	18371	22325
5319	17564	22667
5329	26381	37982
5330	24687	38515
5331	24071	40148
5332	24491	37098
5333	22832	35723
5334	23301	43101
5335	25289	37342
5336	23292	41461
5337	25534	44167
5338	23785	43801
5339	25124	38127
5340	25043	41967
5341	24533	37338
5342	27655	35088
5343	24461	41014
5344	25011	44084
5345	25239	41136
5346	24326	44263
5383	11964	13314
5386	11627	13420
5387	11670	13410
5388	12895	14122
5389	11978	14695
5390	12133	14439
5391	11469	11547
5392	11914	13960
5395	11913	13839
5396	11215	12697
5397	12123	13337
5398	13201	14227
5402	13098	17915
5403	12740	15908
5404	13400	15723
5409	14066	17032
5410	18166	23825
5411	17527	26024
5412	17967	26001
5413	17802	26105
5414	18232	27064
5415	17998	24179
5416	21847	23584
5417	17927	25916
5418	18397	26221
5419	21628	32041
5420	21271	35736
5421	20463	35356
5422	21461	29275
5423	23752	33734
5424	21940	29190
5425	22391	30893
5426	20256	34171
5427	21329	29967
5428	3885	4131
5429	3357	4164
5430	3601	4120
5431	3831	3878
5433	3465	4212
5437	11163	13919
5444	11219	13971
5445	11274	11894
5446	13467	15070
5448	12486	12694
5450	12637	13812
5451	13695	15950
5452	13130	13845
5453	13423	13483
5454	14461	15866
5456	7779	9490
5458	8078	8560
5460	7946	9363
5464	17506	18867
5465	15537	17836
5466	15850	17849
5467	16250	16680
5468	15249	16536
5469	15127	17711
5470	16375	18592
5471	15394	17245
5472	15450	15966
5474	14047	16184
5475	14461	17996
5476	14382	16934
5477	14061	18825
5478	13779	19004
5479	13983	16375
5480	14093	15049
5481	13660	16448
5484	15647	17014
5491	20482	32872
5492	18885	30116
5493	22848	30172
5494	19362	32514
5495	19732	32113
5496	21531	33272
5497	20731	29824
5498	20456	32568
5499	20375	32432
5500	17541	27906
5501	19103	31140
5502	19856	27675
5503	18490	31737
5504	18817	26377
5505	20729	31308
5506	19878	31646
5507	18721	26532
5508	19033	27909
5582	4871	5424
5610	4999	5395
5611	6825	6882
5613	4672	4951
5622	8982	15264
5626	7619	9365
5627	8186	10513
5628	7675	8931
5637	11541	28081
5640	9167	11344
5643	9085	9527
5655	10415	13651
5657	14836	40290
5658	13287	14737
5661	13571	14492
5663	12840	15453
5664	13822	14685
5665	12805	14627
5666	13578	14227
5789	9090	9155
5790	8832	10604
5792	8755	9991
5795	8995	9554
5796	8535	9114
5798	8507	9135
5800	9654	10182
5802	8757	10378
5804	9532	11251
5816	11229	12737
5817	11332	14475
5818	11903	13740
5819	10102	13317
5821	11908	12574
5822	10835	12601
5823	10807	14444
5824	11201	14639
5826	10659	11998
5827	11353	12566
5828	10753	12853
5829	12130	13169
5830	9834	13389
5831	11667	13212
5832	11491	12457
5862	3970	3998
5864	3398	3881
5866	3541	3971
5869	10300	10748
5872	10383	11006
5873	10676	13239
5874	10288	11021
5875	11172	11662
5878	9803	10935
5880	9626	10078
5881	9844	10816
5882	10258	10451
5883	9248	10411
5884	9772	10654
5885	11350	11361
5886	9324	10091
5888	8900	24759
5889	9980	24504
5890	8848	22040
5896	14068	16455
5897	14200	17067
5898	15064	17437
5899	15176	18266
5900	15454	18077
5901	13228	16029
5902	14707	18756
5903	14489	19737
5904	13999	18353
5905	13072	15933
5906	11348	15508
5907	12996	16358
5908	12823	17296
5909	13094	17101
5910	12488	16952
5911	13454	17401
5912	11772	17256
5913	12435	15299
6026	6144	6168
6029	6148	6622
6031	12866	15878
6032	14441	16428
6033	12865	16611
6034	14376	17170
6035	14704	17386
6036	13680	17288
6037	15139	15257
6038	14119	16511
6039	13588	14936
6040	13585	14335
6041	12906	13891
6042	12381	15397
6044	11656	14501
6045	11990	14361
6046	12306	12794
6047	11770	14455
6048	12329	17217
6049	13039	14665
6051	13269	16186
6056	14022	16495
6058	19778	27890
6059	18980	31986
6060	18698	29474
6061	19598	31124
6062	20813	31845
6063	19855	32470
6064	20138	30377
6065	19200	31866
6066	22437	31112
6067	18791	28697
6068	19476	30764
6069	19904	29670
6070	21149	31272
6071	18549	29791
6072	19164	33006
6073	19270	31134
6074	19431	29106
6075	21872	30242
6077	3541	3576
6099	5541	5674
6112	7415	7894
6117	7901	8202
6120	9160	9484
6126	8062	8277
6127	6462	8646
6131	7188	7773
6145	21808	49126
6146	16005	42752
6147	20792	42735
6148	22573	39894
6149	21953	39521
6150	23815	41709
6151	19888	41931
6153	11467	12962
6155	10454	12630
6276	14233	17714
6278	14260	16551
6279	14174	16697
6282	15263	17218
6284	15153	18710
6285	15089	18471
6287	18652	19445
6288	14344	17941
6290	15133	17083
6291	14591	15227
6301	29976	31631
6302	22866	31466
6303	23124	31539
6305	22117	30808
6306	23526	36177
6307	31124	37621
6308	23004	30393
6309	25809	32239
6310	27926	30371
6311	20759	28336
6312	22510	33512
6314	21023	27931
6315	21385	26865
6316	30050	34465
6317	20235	29476
6318	21641	28634
6467	8401	8493
6469	7571	7803
6478	5845	6800
6518	10995	11157
6519	10486	12242
6522	10513	13152
6523	10996	12573
6524	11138	11879
6525	10068	11639
6526	13477	13760
6527	12089	13487
6528	12524	15051
6529	12585	12990
6530	14548	15819
6532	12909	15252
6533	13282	14292
6535	4890	7037
6536	4441	6656
6537	4534	6316
6538	5101	6652
6539	5303	6304
6540	4968	6557
6541	4449	6407
6542	5339	6615
6543	5122	6608
6544	13916	17427
6545	12852	14442
6546	14124	18766
6547	12511	16834
6548	13060	18147
6550	12821	17353
6551	11880	17306
6552	12912	16442
6553	17951	20821
6554	16037	21499
6555	16844	20099
6556	16569	19912
6557	15486	22180
6558	15467	21981
6559	17560	20567
6560	15513	19199
6561	16909	19638
6868	8232	8646
6870	8261	9122
6873	9202	9327
6880	8605	8702
6881	8635	9093
6882	8482	8492
6884	8131	8965
6919	5751	5789
6922	8267	8572
6941	10391	10591
6948	10217	10251
7010	9071	9403
7034	10411	10603
7037	11695	12383
7043	9548	9710
7045	9365	9616
7046	10515	10626
7047	9728	10633
7191	3813	3879
7237	2646	2654
7239	2434	2834
7240	2577	2608
7242	2336	2709
7251	5409	5413
7257	5262	5495
7259	5021	5353
7263	5227	5401
7276	7728	8253
7278	8182	9417
7279	7309	8232
7281	8044	9073
7282	7280	8501
7287	8268	8439
7288	8378	9171
7289	8004	10340
7290	7223	9618
7332	6745	6899
7336	6211	7197
7339	6564	7122
7345	2701	3543
7346	2573	3500
7347	2421	3793
7348	2720	3679
7349	3199	3946
7350	2539	3931
7351	2802	4116
7352	2905	3523
7353	3157	3759
7354	8065	8587
7357	8702	9769
7358	8140	9673
7359	8569	9368
7362	7456	8928
7363	8507	8753
7365	8687	10029
7366	8122	9592
7369	8078	8645
7424	9314	24350
7425	11993	24967
7426	5237	11819
7427	5251	11963
7428	5539	11384
7429	5341	11568
7430	5226	12331
7431	5078	12348
7561	1885	2306
7562	1563	2248
7563	1414	2284
7564	1552	2244
7565	1677	2151
7566	1524	2310
7567	1947	2188
7568	1706	2271
7569	1771	2356
7574	2483	2487
7578	2446	2474
7580	2062	2559
7581	2386	2457
7586	2364	2444
7588	2066	2630
7589	2440	2751
7590	2422	2594
7591	2186	2696
7592	2191	2583
7593	2090	2544
7594	2029	2686
7595	2075	2582
7596	2202	2890
7597	2775	2817
7598	3106	3273
7605	2670	2830
7606	2648	2874
7607	2732	2811
7617	1334	1339
7662	7574	8904
7665	10341	11626
7680	10694	12924
7683	10571	12678
7684	15287	18660
7687	13855	15487
7732	9336	9402
7733	7906	9255
7734	7443	9147
7736	8129	9795
7742	7940	8619
7747	7975	8721
7749	7686	8233
7750	8655	11371
7751	8781	10585
7752	8030	11313
7753	8417	10839
7754	8979	11013
7755	7904	11211
7756	8753	11347
7757	9090	10519
7758	8613	11063
7767	14780	17458
7768	15496	19826
7769	16312	19525
7770	18292	20209
7775	16667	20895
7776	13952	18088
7823	8591	10264
7824	8252	11333
7826	8769	10987
7827	10526	10673
7828	10032	10808
7830	7720	10695
7832	9654	9773
7833	8591	9553
7835	9951	9983
7836	9569	9744
7841	13522	16574
7843	16207	17436
7844	11452	18317
7845	14424	16865
7846	18504	18518
7848	11891	16733
7851	12430	16660
7853	14713	17059
7854	12843	16480
7857	14685	14941
7892	1928	2026
7937	7547	7917
7966	3934	4573
7967	3751	4449
7968	3773	4651
7969	3858	4187
7970	3846	4746
7971	3955	4497
7972	3581	4587
7973	4152	4601
7974	3814	4365
7984	4767	4998
7985	4921	5123
7987	4918	4940
7990	4512	4879
7992	4941	5037
7993	6147	8560
7994	6894	8930
7995	6391	10452
7996	6688	7366
7997	6464	7849
7998	7093	10349
7999	7072	8387
8000	6243	8287
8001	6144	8230
8002	8052	8337
8006	8687	9294
8011	8893	8991
8017	7995	8735
8020	1951	2781
8021	2018	2737
8022	2025	2760
8023	2143	2933
8024	2175	2590
8025	2361	2743
8026	2427	2887
8027	2368	2941
8028	2206	2745
